,game_id,original_event_id,period_id,time_seconds,team_id,player_id,start_x,end_x,start_y,end_y,type_id,result_id,bodypart_id,action_id,type_name,result_name,bodypart_name,scores,concedes,offensive_value,defensive_value,vaep_value,xT_value
8250,2124868,2208962737,2,291.0,636,175688.0,58.17,66.36,44.608000000000004,62.22,0,1,0,809,pass,success,foot,0.0039694994,0.0045350958,0.0020080367,0.010094426,0.012102462,0.001267611074823839
8251,2124868,2208962745,2,293.0,636,199454.0,64.57499999999999,61.739999999999995,62.22,56.304,0,1,0,810,pass,success,foot,0.004641368,0.0047619636,0.0006718687,-0.00022686785,0.00044500083,0.0008472204722814597
8252,2124868,2208962767,2,294.0,636,435183.0,61.53,43.050000000000004,55.42,62.967999999999996,0,1,0,811,pass,success,foot,0.0035432728,0.0013890021,-0.0010980952,0.0033729617,0.0022748664,0.0005035422394406245
8254,2124868,2208962803,2,300.0,6924,139101.0,45.36000000000001,31.709999999999997,65.688,51.136,0,1,0,813,pass,success,foot,0.013857534,0.0016164421,0.010029616,-0.0009543116,0.0090753045,0.00210621573177243
8255,2124868,2208962811,2,302.0,6924,96484.0,31.709999999999997,15.75,51.136,32.504,0,1,0,814,pass,success,foot,0.0041498323,0.0033635197,-0.009707702,-0.0017470776,-0.01145478,0.018408099896935037
8256,2124868,2208962823,2,304.0,6924,96377.0,15.75,24.884999999999998,32.504,30.94,0,1,0,815,pass,success,foot,0.0018228516,0.010508976,-0.0023269807,-0.007145456,-0.009472437,-0.01340098162883505
8259,2124868,2208962865,2,312.0,6924,139101.0,69.615,75.81,56.644,63.376000000000005,0,1,0,818,pass,success,foot,0.013108729,0.00038197153,0.0073288777,0.0025254919,0.00985437,0.0009127188452358777
8268,2124868,2208963279,2,375.0,636,175199.0,89.46,83.37,20.943999999999996,46.172,0,1,0,827,pass,success,foot,0.0094850855,0.005914746,0.003037902,0.0011174041,0.004155306,-0.0003011565804935737
8269,2124868,2208963305,2,377.0,636,96370.0,82.53,88.095,47.056,22.439999999999998,0,1,0,828,pass,success,foot,0.0042135487,0.004201168,-0.0052715368,0.0017135777,-0.003557959,0.0003011565804935737
8270,2124868,2208963349,2,380.0,636,175199.0,89.775,83.16,20.332,5.236000000000004,0,1,0,829,pass,success,foot,0.004916691,0.008845248,0.0007031425,-0.00464408,-0.0039409376,-0.01320276163779133
8272,2124868,2208963405,2,388.0,6924,488492.0,44.519999999999996,63.419999999999995,5.984000000000001,7.82,0,1,1,831,pass,success,head,0.0035753066,0.0008591105,0.003085852,0.0027864762,0.005872328,-0.0004557262377794299
8273,2124868,,2,390.5,6924,421808.0,63.419999999999995,68.88,7.82,11.696,21,1,0,832,dribble,success,foot,0.010710357,0.00037445955,0.0071350504,0.00048465095,0.0076197013,0.003573555566321455
8275,2124868,,2,394.5,6924,421808.0,68.88,67.41,11.696,19.244000000000003,21,1,0,834,dribble,success,foot,0.010425808,0.0008394283,0.0023332685,-0.0006899241,0.0016433444,0.0007482967286751713
8281,2124868,2208964097,2,496.0,636,96435.0,52.605,60.9,34.136,27.608000000000004,0,1,0,840,pass,success,foot,0.011232056,0.00090562727,0.011232056,-0.00090562727,0.010326428,0.00042250695101101864
8282,2124868,,2,497.5,636,435183.0,60.9,57.96000000000001,27.608000000000004,29.648000000000003,21,1,0,841,dribble,success,foot,0.010096457,0.015130245,-0.0011355989,-0.014224618,-0.015360217,-0.0004753175974329957
8283,2124868,2208964117,2,499.0,636,435183.0,57.96000000000001,68.565,29.648000000000003,48.620000000000005,0,1,0,842,pass,success,foot,0.008201118,0.0033188486,-0.0018953392,0.011811396,0.009916057,0.0016360547731195767
8284,2124868,,2,500.0,636,96370.0,68.565,63.839999999999996,48.620000000000005,52.564,21,1,0,843,dribble,success,foot,0.008876954,0.0050292225,0.0006758366,-0.0017103739,-0.0010345373,-0.002470518955619827
8285,2124868,2208964141,2,501.0,636,96370.0,63.839999999999996,46.199999999999996,52.564,61.404,0,1,0,844,pass,success,foot,0.0037252763,0.0011311447,-0.005151678,0.0038980776,-0.0012536002,-0.0007503404454453
8286,2124868,,2,503.0,636,175688.0,46.199999999999996,55.86,61.404,59.364000000000004,21,1,0,845,dribble,success,foot,0.0066611995,0.0015959009,0.0029359232,-0.00046475616,0.0024711671,-2.7673026273523915e-05
8289,2124868,,2,511.5,6924,139101.0,64.155,43.47,55.69200000000001,52.496,21,1,0,848,dribble,success,foot,0.006991976,0.020144386,0.00044110557,-0.01667753,-0.016236424,0.0002063518924704461
8294,2124868,,2,556.0,636,96905.0,55.650000000000006,58.275,18.224000000000004,22.983999999999995,21,1,0,853,dribble,success,foot,0.010809874,0.0026744863,-0.0031811427,0.0003534353,-0.0028277074,3.3594270513036956e-06
8298,2124868,,2,611.5,636,439093.0,14.385000000000005,13.86,63.376,58.208,21,1,0,857,dribble,success,foot,0.011624181,0.00013675165,0.010852132,-4.0297236e-05,0.010811835,0.0024009288932202617
8301,2124868,,2,647.0,6924,96943.0,68.35499999999999,47.145,56.916000000000004,48.55200000000001,21,1,0,860,dribble,success,foot,0.01095642,0.021795034,0.009027275,-0.019739112,-0.010711837,-0.0019284821027707906
8302,2124868,2208964943,2,650.0,6924,96943.0,47.145,56.07,48.55200000000001,37.74,0,1,1,861,pass,success,head,0.015385237,0.021887193,0.004428817,-9.2158094e-05,0.004336659,0.0016447258570644252
8303,2124868,,2,650.5,6924,195302.0,56.07,55.02,37.74,34.816,21,1,0,862,dribble,success,foot,0.011362689,0.01559157,-0.004022548,0.0062956223,0.0022730744,0.0
8304,2124868,2208980471,2,651.0,6924,195302.0,55.02,65.31,34.816,31.892,0,1,0,863,pass,success,foot,0.037520044,0.011148244,0.026157355,0.004443326,0.030600682,0.0009451505527253105
8306,2124868,2208964969,2,655.0,636,199452.0,71.82,79.485,21.827999999999996,13.668,0,1,0,865,pass,success,foot,0.012149951,0.004426167,-0.03802708,-0.0005016364,-0.038528718,0.0022779021326665722
8307,2124868,,2,656.0,636,487350.0,79.485,79.275,13.668,9.316000000000003,21,1,0,866,dribble,success,foot,0.012390703,0.005648729,0.00024075154,-0.001222562,-0.0009818105,-0.002707719522388326
8308,2124868,2208965061,2,657.0,636,487350.0,79.275,35.175,9.316000000000003,2.9920000000000044,0,1,0,867,pass,success,foot,0.035419837,0.0002607713,0.023029134,0.0053879577,0.028417092,-0.003535942631475839
8309,2124868,,2,661.5,636,156938.0,35.175,16.379999999999995,2.9920000000000044,24.616,21,1,0,868,dribble,success,foot,0.13340957,8.4807645e-05,0.09798974,0.00017596367,0.0981657,0.05131208854962717
8311,2124868,2208965365,2,718.0,6924,114400.0,52.29,34.544999999999995,34.0,37.74,0,1,0,870,pass,success,foot,0.0017289419,0.0049796207,0.0017289419,-0.0049796207,-0.0032506788,0.0028619909894228406
8314,2124868,2208965423,2,734.0,6924,488492.0,48.614999999999995,67.72500000000001,3.808,4.0120000000000005,0,1,0,873,pass,success,foot,0.0020080905,0.00043319914,-0.006426746,0.003677058,-0.002749688,0.0007645262065608723
8320,2124868,2208965487,2,746.0,6924,491043.0,72.03,75.705,30.532,63.376000000000005,0,1,0,879,pass,success,foot,0.0042787287,0.00052425294,-0.0026179566,0.013300661,0.010682704,-0.0014125539966369002
8321,2124868,,2,749.5,6924,114400.0,75.705,74.02499999999999,63.376000000000005,51.74799999999999,21,1,0,880,dribble,success,foot,0.0110858735,8.3937426e-05,0.0068071447,0.00044031552,0.00724746,0.0016473545618945831
8322,2124868,2208965495,2,753.0,6924,114400.0,74.02499999999999,72.24,51.74799999999999,32.776,0,1,0,881,pass,success,foot,0.025621932,0.00079778256,0.0145360585,-0.00071384513,0.013822214,0.0031478852726454093
8323,2124868,2208965509,2,756.0,6924,195302.0,72.24,70.455,32.776,4.216,0,1,0,882,pass,success,foot,0.0031134186,0.000110215304,-0.022508513,0.0006875673,-0.021820946,-0.004970379353049718
8324,2124868,2208965547,2,758.0,6924,477767.0,70.455,82.32000000000001,4.216,6.46,0,1,0,883,pass,success,foot,0.006092348,0.00020566767,0.0029789296,-9.545237e-05,0.0028834771,0.0026200689287050275
8328,2124868,,2,767.0,6924,96491.0,78.015,73.5,6.46,31.008000000000003,21,1,0,887,dribble,success,foot,0.004450532,0.0018093211,0.0025274097,-0.0016196789,0.0009077308,0.0047457659497176525
8330,2124868,,2,772.0,6924,491043.0,73.5,73.815,31.008000000000003,37.128,21,1,0,889,dribble,success,foot,0.018862996,0.0006507821,0.0031150542,-0.00017860034,0.0029364538,-0.0004729775693238167
8331,2124868,2208965649,2,775.0,6924,491043.0,73.815,76.64999999999999,37.128,37.536,0,1,0,890,pass,success,foot,0.020582253,0.00047218174,0.0017192569,0.00017860034,0.0018978572,0.0
8332,2124868,,2,776.5,6924,114400.0,76.64999999999999,80.535,37.536,30.871999999999996,21,1,0,891,dribble,success,foot,0.016387608,0.0005174194,-0.004194645,-4.5237684e-05,-0.004239883,0.024921858638054885
8336,2124868,,2,783.5,636,175199.0,102.69,92.19,35.7,33.116,21,1,0,895,dribble,success,foot,0.0018634675,0.011272779,0.0008751084,-0.006689291,-0.0058141826,-0.04136323250914488
8337,2124868,2208965695,2,788.0,636,175199.0,92.19,86.415,33.116,21.827999999999996,0,1,0,896,pass,success,foot,0.008969274,0.0051073893,0.007105807,0.0061653894,0.013271196,-0.05026986055612688
8338,2124868,2208965715,2,790.0,636,487350.0,86.415,47.46000000000001,21.147999999999996,3.128,0,1,0,897,pass,success,foot,0.013922128,0.0013935473,0.0049528535,0.003713842,0.008666696,-0.014610300422460074
8339,2124868,,2,791.5,636,156938.0,47.46000000000001,45.989999999999995,3.128,8.704,21,1,0,898,dribble,success,foot,0.026189717,0.00032248753,0.012267589,0.0010710597,0.013338649,-0.0020401403352662897
8341,2124868,2208965737,2,796.0,6924,488492.0,24.674999999999997,33.39,18.428,3.196,0,1,0,900,pass,success,foot,0.014284351,0.0017766098,0.013957209,0.021372536,0.035329744,-0.008563467978660639
8342,2124868,2208965749,2,800.0,6924,477767.0,31.29,15.645,4.9639999999999995,6.0520000000000005,0,1,0,901,pass,success,foot,0.002187701,0.009381594,-0.01209665,-0.0076049846,-0.019701634,0.006524061608552832
8343,2124868,,2,801.5,6924,488492.0,15.645,20.265,6.0520000000000005,2.924,21,1,0,902,dribble,success,foot,0.0029331816,0.004012027,0.00074548065,0.0053695673,0.006115048,-0.006336153004565297
8344,2124868,2208965761,2,803.0,6924,488492.0,20.265,40.739999999999995,2.924,7.072000000000001,0,1,0,903,pass,success,foot,0.008718041,0.005130722,0.005784859,-0.0011186954,0.0046661636,-0.00022513030959095317
8345,2124868,2208965775,2,807.0,6924,205306.0,40.635,34.65,9.927999999999999,19.651999999999997,0,1,0,904,pass,success,foot,0.003920644,0.0056648212,-0.0047973967,-0.00053409906,-0.005331496,0.002357222419522814
8346,2124868,2208965785,2,809.0,6924,195302.0,34.335,22.365,20.332,20.332,0,1,0,905,pass,success,foot,0.0050953273,0.005366418,0.0011746832,0.0002984032,0.0014730864,0.006106611595157428
8347,2124868,2208965809,2,812.0,6924,488492.0,22.365,36.330000000000005,20.332,60.52,0,1,0,906,pass,success,foot,0.0032588246,0.00441199,-0.0018365027,0.0009544282,-0.00088207447,-0.006597531747136308
8348,2124868,,2,814.5,6924,139101.0,36.330000000000005,47.25,60.52,63.24,21,1,0,907,dribble,success,foot,0.0053554033,0.00032996174,0.0020965787,0.0040820283,0.0061786072,-0.0035621495361459875
8350,2124868,2208965839,2,820.0,636,96370.0,77.49,89.565,42.5,27.132000000000005,0,1,1,909,pass,success,head,0.0053235027,0.0064935707,0.004103111,-0.0018613446,0.0022417665,0.009227684358750125
8352,2124868,2208965871,2,837.0,636,175199.0,84.735,80.535,27.336,48.891999999999996,0,1,0,911,pass,success,foot,0.0075024497,0.0021018502,0.0075024497,-0.0021018502,0.0054005994,0.005622938011972459
8354,2124868,2208965889,2,841.0,6924,96484.0,45.36000000000001,58.589999999999996,45.22,43.18,0,1,1,913,pass,success,head,0.0070932074,0.006324027,-0.0005583381,-7.5396616e-05,-0.00063373474,-0.0009831561115679057
8355,2124868,2208981261,2,842.0,6924,96943.0,56.489999999999995,58.275000000000006,43.044,37.536,0,1,0,914,pass,success,foot,0.010856372,0.020000022,0.0037631649,-0.013675995,-0.00991283,0.0009838548291174736
8356,2124868,2208965899,2,843.0,6924,195302.0,60.16499999999999,67.62,35.904,43.044,0,1,0,915,pass,success,foot,0.019576132,0.0005954,0.00871976,0.019404622,0.02812438,-0.0005164492443486633
8358,2124868,2208965919,2,844.0,636,487350.0,72.45,59.22,30.464,46.239999999999995,0,1,0,917,pass,success,foot,0.009563364,0.0019720278,0.008626318,0.0030213504,0.011647668,-0.005824062300210189
8359,2124868,,2,846.5,636,175688.0,59.22,46.830000000000005,46.239999999999995,59.84,21,1,0,918,dribble,success,foot,0.013662,0.00038723537,0.004098636,0.0015847925,0.0056834286,-0.001940223609541305
8362,2124868,,2,851.5,6924,96943.0,48.300000000000004,45.15,54.263999999999996,52.836,21,1,0,921,dribble,success,foot,0.004875848,0.004907992,-0.00066687027,-0.0,-0.00066687027,0.0007941705439119262
8363,2124868,2208965951,2,854.0,6924,96943.0,45.15,36.54,52.836,42.636,0,1,0,922,pass,success,foot,0.0052044406,0.0034302315,0.0003285925,0.0014777607,0.0018063532,0.0013327371942852542
8364,2124868,2208965967,2,856.0,6924,96484.0,36.54,31.919999999999998,42.636,34.408,0,1,0,923,pass,success,foot,0.0026674315,0.0021697711,-0.002537009,0.0012604604,-0.0012765487,0.0035870400247339897
8365,2124868,2208965977,2,858.0,6924,488492.0,31.709999999999997,32.339999999999996,31.688000000000002,6.256,0,1,0,924,pass,success,foot,0.0014841853,0.0038855467,-0.0011832461,-0.0017157756,-0.0028990218,-0.002571532837188518
8366,2124868,,2,859.5,6924,477767.0,32.339999999999996,35.385000000000005,6.256,4.216,21,1,0,925,dribble,success,foot,0.004351665,0.0024608115,0.0028674793,0.0014247352,0.0042922143,-0.0024094163678732156
8367,2124868,2208965991,2,861.0,6924,477767.0,35.385000000000005,27.93,4.216,20.332,0,1,0,926,pass,success,foot,0.005556998,0.006572762,0.001205333,-0.0041119503,-0.0029066172,0.002705752413157665
8368,2124868,2208966013,2,864.0,6924,488492.0,29.19,32.235,19.651999999999997,46.104,0,1,0,927,pass,success,foot,0.0037172064,0.004745792,-0.0018397914,0.0018269699,-1.2821518e-05,-0.0009859360140222016
8369,2124868,2208966043,2,867.0,6924,96484.0,31.185,15.434999999999999,47.327999999999996,29.852,0,1,0,928,pass,success,foot,0.0032141309,0.006038555,-0.00050307554,-0.0012927628,-0.0017958384,0.018170349060526968
8370,2124868,,2,870.0,6924,96377.0,15.434999999999999,18.9,29.852,26.043999999999997,21,1,0,929,dribble,success,foot,0.0016163306,0.00445879,-0.0015978003,0.0015797648,-1.8035527e-05,0.03142192308996474
8371,2124868,2208966101,2,873.0,6924,96377.0,18.9,51.345,26.043999999999997,17.612000000000002,0,1,0,930,pass,success,foot,0.008156464,0.0058469693,0.0065401336,-0.0013881791,0.0051519545,-0.05220501155670844
8373,2124868,,2,882.5,6924,205306.0,51.765,60.269999999999996,17.476,11.831999999999999,21,1,0,932,dribble,success,foot,0.013409342,0.002354272,0.0072468133,0.0026758502,0.009922664,0.0002702734517494934
8376,2124868,2208966183,2,896.0,636,175199.0,73.395,62.580000000000005,32.912,51.952,0,1,0,935,pass,success,foot,0.007688026,0.0021457921,0.004025664,0.0030254826,0.0070511466,-0.007013945464306194
8377,2124868,,2,898.5,636,96370.0,62.580000000000005,45.989999999999995,51.952,56.032,21,1,0,936,dribble,success,foot,0.01757201,0.0062209563,0.009883984,-0.004075164,0.00580882,-0.0005878186514414801
8380,2124868,2208966223,2,908.0,636,96905.0,69.82499999999999,84.735,51.068,35.903999999999996,0,1,0,939,pass,success,foot,0.0047679446,0.009169908,-0.012916425,-0.0040332633,-0.016949689,0.018791258500519027
8382,2124868,2208966289,2,914.0,6924,96943.0,58.90500000000001,76.44,47.056000000000004,44.88,0,1,1,941,pass,success,head,0.014398216,0.00066763826,0.012116474,0.0026879227,0.014804397,0.006089826576892391
8383,2124868,,2,918.0,6924,96491.0,76.44,82.32000000000001,44.88,31.348000000000003,21,1,0,942,dribble,success,foot,0.04057643,0.0005174194,0.026178211,0.00015021884,0.02632843,0.025857822910223822
8384,2124868,2208966299,2,922.0,6924,96491.0,82.32000000000001,83.58,31.348000000000003,20.672,0,1,0,943,pass,success,foot,0.07907953,0.0001404619,0.038503103,0.00037695753,0.03888006,-0.02170278531189574
8385,2124868,2208966307,2,924.0,6924,205306.0,83.58,75.17999999999999,20.672,21.556,0,1,0,944,pass,success,foot,0.08042621,0.00068913656,0.0013466775,-0.00054867467,0.0007980029,-0.0028878895723420256
8386,2124868,,2,925.5,6924,195302.0,75.17999999999999,74.97000000000001,21.556,24.752,21,1,0,945,dribble,success,foot,0.02137032,0.0006257408,-0.059055887,6.339577e-05,-0.05899249,-0.0003320060128953247
8393,2124868,,2,963.5,636,199452.0,70.45500000000001,83.895,31.007999999999996,5.167999999999999,21,1,0,952,dribble,success,foot,0.0052357465,0.0030470905,0.0028858474,0.041950744,0.044836592,-0.0009446809370387554
8394,2124868,2208966571,2,966.0,636,199452.0,83.895,86.625,5.167999999999999,20.127999999999993,0,1,0,953,pass,success,foot,0.012352285,0.0016414843,0.0071165385,0.0014056062,0.0085221445,0.01320276163779133
8395,2124868,,2,968.5,636,487350.0,86.625,77.805,20.127999999999993,17.136000000000003,21,1,0,954,dribble,success,foot,0.019640192,0.029190382,0.0072879074,-0.027548898,-0.02026099,-0.00901718867835618
8397,2124868,2208966617,2,978.0,6924,139101.0,39.69,16.8,43.996,30.871999999999996,0,1,0,956,pass,success,foot,0.000984497,0.005310951,-0.0090917535,0.0038838768,-0.0052078767,0.020131281756775435
8398,2124868,2208966639,2,980.0,6924,96377.0,16.169999999999998,22.05,30.736,20.332,0,1,0,957,pass,success,foot,0.003117432,0.0045190523,0.002132935,0.00079189846,0.0029248334,-0.01132669748100179
8399,2124868,2208966653,2,982.0,6924,488492.0,23.834999999999997,23.625,20.264,40.596,0,1,0,958,pass,success,foot,0.003960748,0.0054826927,0.0008433163,-0.0009636404,-0.00012032408,-0.0022332388602275353
8400,2124868,,2,983.5,6924,96484.0,23.625,25.095,40.596,43.656,21,1,0,959,dribble,success,foot,0.0022225122,0.0066557466,-0.001738236,-0.0011730539,-0.00291129,0.0
8401,2124868,2208966675,2,985.0,6924,96484.0,25.095,35.7,43.656,64.872,0,1,0,960,pass,success,foot,0.004979226,0.00441199,0.0027567137,0.0022437568,0.00500047,-0.00549690290947462
8402,2124868,2208966701,2,988.0,6924,139101.0,36.96,45.675,65.008,64.25999999999999,0,1,0,961,pass,success,foot,0.0042377138,0.0004267374,-0.00074151205,0.003985252,0.0032437402,-0.0014574763780035227
8403,2124868,,2,990.5,6924,114400.0,45.675,47.25,64.25999999999999,42.432,21,1,0,962,dribble,success,foot,0.0047948007,0.0019495172,0.0005570869,-0.0015227798,-0.0009656929,-0.00045772198012135595
8405,2124868,,2,994.0,6924,114400.0,47.25,56.28,42.432,39.303999999999995,21,1,0,964,dribble,success,foot,0.02175222,0.0035437408,0.012126258,-2.8528273e-05,0.012097729,0.0008414545696029587
8406,2124868,2208966737,2,995.0,6924,114400.0,56.28,86.205,39.303999999999995,3.944,0,1,0,965,pass,success,foot,0.0077653956,0.00013966218,-0.013986824,0.0034040785,-0.010582745,-0.0003762868683640551
8407,2124868,,2,997.5,6924,477767.0,86.205,91.875,3.944,6.256,21,1,0,966,dribble,success,foot,0.0033614773,0.00026140135,-0.004403918,-0.00012173917,-0.0045256573,0.006677449381699786
8411,2124868,,2,1012.0,636,175199.0,103.95,90.50999999999999,30.668000000000006,34.476,21,1,0,970,dribble,success,foot,0.001626271,0.0033975597,0.00040929252,0.0205297,0.020938993,-0.04407693759060512
8412,2124868,2208966827,2,1016.0,636,175199.0,90.50999999999999,90.3,34.476,24.82,0,1,0,971,pass,success,foot,0.0034870908,0.0051192488,0.0018608198,-0.001721689,0.00013913075,0.005004729434599828
8413,2124868,,2,1017.0,636,487350.0,90.3,87.78,24.82,22.983999999999995,21,1,0,972,dribble,success,foot,0.009079956,0.0150605,0.005592866,-0.009941252,-0.004348386,0.0
